"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","work_duration","Leaves","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating"
"4201",4201,46,"No","Travel_Frequently","Research & Development",20,"3","Technical Degree",1,"Male","3","Sales Executive","Single",40350,4,"Y",14,8,1,14,2,9,0,8,9.3,13,"1","4","3","3","3"
"4202",4202,35,"No","Travel_Rarely","Research & Development",8,"4","Medical",1,"Female","3","Research Scientist","Married",38380,1,"Y",16,8,1,1,2,1,0,1,6.9,8,"4","4","3","3","3"
"4203",4203,48,"Yes","Travel_Rarely","Research & Development",2,"4","Technical Degree",1,"Female","1","Sales Executive","Single",45910,9,"Y",16,8,0,23,6,1,0,0,9.3,14,"1","3","3","1","3"
"4204",4204,28,"Yes","Travel_Rarely","Research & Development",10,"1","Medical",1,"Male","1","Sales Executive","Single",25610,1,"Y",22,8,1,2,3,2,2,2,11,17,"3","3","2","3","4"
"4205",4205,44,"No","Travel_Rarely","Research & Development",1,"1","Medical",1,"Female","3","Research Scientist","Divorced",15630,5,"Y",12,8,2,9,3,4,1,3,9.4,10,"2","1","2","3","3"
"4206",4206,35,"No","Non-Travel","Research & Development",5,"4","Technical Degree",1,"Female","3","Manufacturing Director","Married",48980,2,"Y",15,8,2,10,2,4,2,3,9.5,13,"3","1","3","3","3"
"4207",4207,26,"No","Travel_Rarely","Research & Development",4,"4","Life Sciences",1,"Female","3","Sales Executive","Married",47890,7,"Y",20,8,1,5,2,2,0,0,10,16,"3","4","2","3","4"
"4208",4208,33,"No","Travel_Frequently","Sales",29,"4","Life Sciences",1,"Female","1","Human Resources","Single",31800,1,"Y",14,8,1,15,2,15,8,12,8.2,10,"1","4","3","3","3"
"4209",4209,35,"No","Travel_Frequently","Research & Development",15,"3","Medical",1,"Male","3","Manufacturing Director","Married",65490,1,"Y",20,8,0,9,3,9,1,8,6.5,15,"2","1","2","3","4"
"4210",4210,35,"No","Travel_Rarely","Human Resources",3,"2","Life Sciences",1,"Female","1","Laboratory Technician","Married",63880,3,"Y",13,8,0,4,6,2,2,2,8.8,18,"3","1","3","2","3"
"4211",4211,31,"No","Travel_Rarely","Sales",10,"2","Life Sciences",1,"Female","2","Research Scientist","Divorced",112440,3,"Y",12,8,1,10,3,7,1,7,6.1,14,"4","4","2","3","3"
"4212",4212,37,"No","Travel_Rarely","Sales",4,"3","Marketing",1,"Male","4","Human Resources","Divorced",160320,1,"Y",13,8,0,7,2,7,0,7,7.4,20,"1","3","4","3","3"
"4213",4213,32,"No","Travel_Rarely","Research & Development",21,"3","Other",1,"Male","2","Sales Executive","Married",23620,1,"Y",11,8,0,9,2,9,7,8,8.1,18,"1","4","3","3","3"
"4214",4214,38,"No","Travel_Frequently","Research & Development",25,"3","Medical",1,"Male","2","Manufacturing Director","Single",163280,1,"Y",17,8,3,10,2,10,9,9,6.2,10,"4","4","3","3","3"
"4215",4215,50,"No","Travel_Rarely","Sales",2,"4","Marketing",1,"Female","4","Research Scientist","Divorced",83760,5,"Y",14,8,3,29,2,27,13,8,9.5,8,"2","3","2","3","3"
"4216",4216,59,"No","Travel_Rarely","Research & Development",1,"3","Technical Degree",1,"Male","1","Laboratory Technician","Single",166060,7,"Y",11,8,0,28,6,21,7,9,6.9,5,"1","1","2","3","3"
"4217",4217,36,"No","Travel_Rarely","Sales",1,"2","Marketing",1,"Female","2","Sales Executive","Divorced",86060,1,"Y",14,8,2,17,3,17,12,8,6,20,"3","3","3","3","3"
"4218",4218,55,"No","Travel_Rarely","Research & Development",7,"3","Medical",1,"Male","3","Research Scientist","Divorced",22720,2,"Y",17,8,1,21,2,5,0,2,8.1,9,"4","3","3","3","3"
"4219",4219,36,"No","Travel_Frequently","Research & Development",3,"3","Life Sciences",1,"Female","2","Laboratory Technician","Single",20180,1,"Y",13,8,0,6,5,6,0,3,7.2,17,"2","2","3","3","3"
"4220",4220,45,"No","Travel_Rarely","Research & Development",1,"2","Medical",1,"Female","1","Sales Executive","Divorced",70830,2,"Y",12,8,1,25,5,1,0,0,6.8,19,"2","unknown","3","3","3"
"4221",4221,35,"No","Travel_Frequently","Human Resources",9,"3","Other",1,"Female","2","Sales Representative","Married",40840,4,"Y",13,8,1,5,3,3,1,2,6.1,22,"2","1","2","3","3"
"4222",4222,36,"Yes","Travel_Rarely","Sales",7,"2","Life Sciences",1,"Male","4","Laboratory Technician","Married",144110,0,"Y",18,8,3,2,2,1,0,0,8.9,3,"4","3","2","4","3"
"4223",4223,59,"No","Travel_Frequently","Research & Development",10,"4","Life Sciences",1,"Male","3","Research Scientist","Single",23080,7,"Y",19,8,1,20,4,4,1,3,6.8,10,"1","3","2","2","3"
"4224",4224,29,"No","Travel_Rarely","Research & Development",28,"4","Life Sciences",1,"Female","1","Sales Representative","Married",48410,0,"Y",11,8,0,6,3,5,0,4,7.8,5,"3","2","3","3","3"
"4225",4225,31,"No","Travel_Rarely","Research & Development",3,"2","Medical",1,"Female","3","Sales Executive","Single",42850,1,"Y",21,8,1,1,2,1,1,0,6.3,23,"3","2","3","1","4"
"4226",4226,32,"No","Travel_Rarely","Sales",3,"4","Life Sciences",1,"Male","2","Manufacturing Director","Married",97150,1,"Y",15,8,1,10,1,10,0,9,7.5,8,"2","2","3","2","3"
"4227",4227,36,"No","Travel_Rarely","Research & Development",2,"3","Life Sciences",1,"Male","2","Sales Representative","Married",43200,NA,"Y",17,8,0,5,2,1,0,0,7.2,13,"2","4","3","3","3"
"4228",4228,31,"No","Travel_Rarely","Research & Development",27,"3","Medical",1,"Female","2","Research Director","Single",21320,1,"Y",18,8,0,11,3,11,1,8,6.1,19,"3","4","3","3","3"
"4229",4229,35,"No","Travel_Rarely","Research & Development",2,"4","Medical",1,"Male","2","Healthcare Representative","Single",101240,0,"Y",14,8,1,16,2,15,2,8,6,12,"3","1","3","4","3"
"4230",4230,45,"No","Travel_Rarely","Human Resources",14,"3","Human Resources",1,"Female","1","Sales Executive","Married",54730,4,"Y",13,8,0,17,3,0,0,0,8.9,11,"4","1","4","1","3"
"4231",4231,37,"No","Travel_Rarely","Research & Development",1,"3","Life Sciences",1,"Female","3","Sales Executive","Single",52070,4,"Y",17,8,3,16,3,5,0,2,6.6,18,"1","3","4","3","3"
"4232",4232,46,"No","Travel_Rarely","Research & Development",9,"3","Medical",1,"Male","3","Manager","Divorced",164370,8,"Y",15,8,1,16,0,4,0,2,10,5,"2","2","3","3","3"
"4233",4233,30,"No","Travel_Rarely","Sales",18,"3","Life Sciences",1,"Male","4","Human Resources","Married",22960,1,"Y",18,8,1,10,2,10,3,0,9.2,10,"4","4","2","3","3"
"4234",4234,35,"No","Travel_Rarely","Research & Development",20,"4","Life Sciences",1,"Female","3","Human Resources","Single",40690,1,"Y",13,8,0,6,5,6,0,4,7.9,13,"2","3","3","3","3"
"4235",4235,55,"No","Travel_Rarely","Research & Development",2,"3","Life Sciences",1,"Female","2","Laboratory Technician","Married",74410,3,"Y",12,8,1,24,4,1,1,0,6.7,17,"1","4","3","3","3"
"4236",4236,38,"No","Non-Travel","Sales",11,"1","Marketing",1,"Male","2","Laboratory Technician","Divorced",24300,7,"Y",13,8,2,17,2,13,1,9,8.8,11,"2","4","3","4","3"
"4237",4237,34,"No","Travel_Rarely","Research & Development",8,"2","Medical",1,"Male","1","Research Scientist","Married",58780,1,"Y",14,8,0,5,1,5,1,3,8,10,"1","2","3","3","3"
"4238",4238,56,"No","Travel_Rarely","Human Resources",2,"1","Medical",1,"Male","2","Sales Executive","Single",26440,4,"Y",11,8,1,37,2,6,0,2,6.3,7,"4","4","2","3","3"
"4239",4239,23,"No","Travel_Rarely","Research & Development",10,"3","Medical",1,"Male","2","Laboratory Technician","Divorced",64390,3,"Y",22,8,3,3,2,0,0,0,6.4,18,"3","1","3","3","4"
"4240",4240,51,"No","Travel_Rarely","Research & Development",29,"4","Life Sciences",1,"Female","5","Manufacturing Director","Married",24510,3,"Y",17,8,0,10,2,4,0,3,6.7,6,"4","4","3","2","3"
"4241",4241,30,"No","Travel_Rarely","Sales",8,"2","Technical Degree",1,"Male","1","Sales Representative","Married",63920,1,"Y",21,8,1,11,2,11,10,8,7.6,9,"3","4","3","4","4"
"4242",4242,46,"Yes","Travel_Rarely","Sales",1,"2","Medical",1,"Female","2","Research Scientist","Single",97140,1,"Y",22,8,0,9,0,9,4,7,6.2,22,"3","4","3","3","4"
"4243",4243,40,"No","Travel_Frequently","Research & Development",6,"3","Medical",1,"Male","1","Healthcare Representative","Married",60770,1,"Y",16,8,2,22,2,22,11,11,7.4,6,"3","2","2","2","3"
"4244",4244,51,"No","Travel_Rarely","Research & Development",8,"4","Life Sciences",1,"Female","5","Sales Representative","Single",24500,0,"Y",12,8,1,11,2,10,1,0,10,12,"3","4","1","3","3"
"4245",4245,30,"No","Travel_Rarely","Research & Development",9,"3","Life Sciences",1,"Male","1","Manufacturing Director","Divorced",92500,1,"Y",12,8,3,11,0,11,2,7,8.1,10,"3","2","2","3","3"
"4246",4246,46,"No","Travel_Frequently","Research & Development",12,"1","Medical",1,"Male","1","Laboratory Technician","Married",20740,2,"Y",15,8,1,21,3,10,9,5,9,4,"3","1","2","3","3"
"4247",4247,32,"No","Travel_Rarely","Sales",15,"3","Marketing",1,"Male","1","Research Scientist","Single",101690,1,"Y",14,8,0,12,6,11,5,7,7.3,10,"2","3","3","2","3"
"4248",4248,54,"No","Travel_Rarely","Research & Development",25,"1","Medical",1,"Female","1","Laboratory Technician","Married",48550,9,"Y",25,8,1,16,2,4,0,3,7.6,19,"1","3","1","2","4"
"4249",4249,24,"No","Travel_Rarely","Sales",6,"2","Marketing",1,"Male","2","Research Scientist","Married",40870,0,"Y",20,8,3,4,1,3,0,2,7.8,10,"1","3","2","3","4"
"4250",4250,28,"No","Non-Travel","Sales",9,"4","Medical",1,"Male","2","Laboratory Technician","Married",23670,1,"Y",13,8,0,5,2,5,0,4,6,13,"2","3","4","2","3"
"4251",4251,58,"No","Travel_Rarely","Research & Development",8,"4","Life Sciences",1,"Male","2","Sales Executive","Single",29720,0,"Y",14,8,0,38,2,37,1,8,7.1,9,"4","3","2","4","3"
"4252",4252,44,"No","Non-Travel","Research & Development",23,"2","Medical",1,"Female","1","Research Scientist","Married",195860,4,"Y",16,8,0,17,3,3,1,2,6.7,21,"2","2","4","2","3"
"4253",4253,37,"Yes","Travel_Rarely","Human Resources",9,"3","Human Resources",1,"Male","2","Healthcare Representative","Divorced",54840,4,"Y",17,8,0,7,4,3,0,2,10,6,"3","1","3","3","3"
"4254",4254,32,"No","Travel_Rarely","Human Resources",12,"2","Human Resources",1,"Female","1","Sales Representative","Single",20610,1,"Y",15,8,1,1,2,1,0,0,8,16,"4","1","3","2","3"
"4255",4255,20,"Yes","Travel_Frequently","Sales",4,"4","Life Sciences",1,"Female","2","Healthcare Representative","Single",99240,1,"Y",22,8,0,1,3,1,1,0,11,8,"4","4","3","3","4"
"4256",4256,34,"No","Travel_Rarely","Research & Development",1,"4","Other",1,"Male","4","Laboratory Technician","Single",41980,1,"Y",22,8,1,16,2,16,2,10,7.6,15,"1","3","3","2","4"
"4257",4257,37,"No","Non-Travel","Sales",24,"2","Life Sciences",1,"Male","1","Research Scientist","Divorced",68150,5,"Y",20,8,1,17,3,1,0,0,7.8,8,"3","4","4","3","4"
"4258",4258,59,"No","Non-Travel","Research & Development",12,"2","Life Sciences",1,"Male","2","Sales Executive","Married",47230,9,"Y",14,8,0,30,0,3,2,2,7.2,16,"3","4","3","3","3"
"4259",4259,50,"No","Travel_Frequently","Research & Development",3,"4","Medical",1,"Male","4","Research Scientist","Married",61420,3,"Y",13,8,2,28,3,8,0,7,9.6,5,"1","2","2","2","3"
"4260",4260,25,"Yes","Travel_Rarely","Sales",10,"1","Marketing",1,"Male","2","Research Director","Single",82370,1,"Y",13,8,0,6,6,6,0,3,8.5,7,"3","3","3","2","3"
"4261",4261,25,"No","Travel_Rarely","Research & Development",26,"3","Technical Degree",1,"Male","1","Laboratory Technician","Married",88530,1,"Y",22,8,1,2,3,2,2,1,7.7,20,"4","4","3","3","4"
"4262",4262,22,"No","Travel_Rarely","Research & Development",2,"1","Life Sciences",1,"Male","1","Sales Representative","Single",193310,1,"Y",12,8,1,1,2,0,0,0,6.3,9,"2","4","3","3","3"
"4263",4263,51,"No","Travel_Frequently","Research & Development",1,"3","Life Sciences",1,"Female","1","Sales Executive","Single",20730,3,"Y",14,8,1,23,4,13,12,8,7.5,18,"1","1","2","3","3"
"4264",4264,34,"Yes","Travel_Frequently","Human Resources",4,"4","Life Sciences",1,"Female","5","Sales Executive","Single",55620,1,"Y",15,8,0,9,3,9,0,6,8.2,14,"1","3","3","3","3"
"4265",4265,54,"No","Non-Travel","Research & Development",9,"3","Life Sciences",1,"Male","1","Laboratory Technician","Single",196130,2,"Y",17,8,0,23,5,5,4,4,8.1,10,"4","4","3","3","3"
"4266",4266,24,"No","Travel_Rarely","Research & Development",2,"1","Life Sciences",1,"Male","2","Laboratory Technician","Married",34070,0,"Y",13,8,1,6,4,5,1,2,6.5,18,"2","3","3","3","3"
"4267",4267,34,"No","Travel_Rarely","Sales",4,"3","Marketing",1,"Female","2","Sales Representative","Divorced",50630,6,"Y",12,8,1,12,2,1,0,0,6,19,"3","2","3","3","3"
"4268",4268,37,"No","Travel_Rarely","Sales",6,"1","Technical Degree",1,"Male","1","Laboratory Technician","Single",46390,2,"Y",12,8,2,12,3,5,1,3,6.2,16,"3","4","3","3","3"
"4269",4269,34,"No","Travel_Rarely","Sales",9,"2","Medical",1,"Male","2","Healthcare Representative","Single",48760,2,"Y",21,8,1,14,3,11,5,8,7.9,18,"3","1","3","3","4"
"4270",4270,36,"No","Travel_Frequently","Human Resources",7,"3","Medical",1,"Male","1","Research Scientist","Married",26900,0,"Y",11,8,0,10,1,9,2,8,8,14,"2","4","3","3","3"
"4271",4271,36,"No","Travel_Rarely","Research & Development",1,"3","Medical",1,"Female","2","Manufacturing Director","Divorced",175670,5,"Y",13,8,0,7,6,1,0,0,7.5,5,"1","4","3","3","3"
"4272",4272,43,"No","Travel_Frequently","Research & Development",3,"4","Life Sciences",1,"Male","1","Sales Executive","Married",24080,1,"Y",12,8,1,25,3,25,4,12,8.8,11,"3","4","4","3","3"
"4273",4273,30,"No","Travel_Frequently","Research & Development",10,"3","Life Sciences",1,"Female","3","Healthcare Representative","Divorced",28140,1,"Y",24,8,0,10,2,10,0,9,7.9,12,"1","3","2","3","4"
"4274",4274,33,"No","Non-Travel","Sales",7,"3","Life Sciences",1,"Male","2","Sales Executive","Married",112450,0,"Y",21,8,0,8,3,7,0,7,6.7,10,"3","2","4","3","4"
"4275",4275,56,"Yes","Travel_Rarely","Research & Development",15,"3","Life Sciences",1,"Male","2","Laboratory Technician","Married",33120,9,"Y",19,8,0,7,1,5,4,3,9,5,"2","2","3","1","3"
"4276",4276,51,"No","Travel_Rarely","Research & Development",3,"2","Other",1,"Female","2","Sales Representative","Single",190490,7,"Y",14,8,1,23,2,20,15,15,6.7,6,"1","3","3","3","3"
"4277",4277,31,"Yes","Travel_Rarely","Research & Development",2,"4","Technical Degree",1,"Female","3","Sales Executive","Married",21410,4,"Y",20,8,0,12,2,7,7,7,8.4,7,"2","3","2","3","4"
"4278",4278,26,"No","Travel_Rarely","Sales",17,"3","Medical",1,"Female","2","Manager","Married",57690,1,"Y",19,8,0,5,4,5,4,3,7.7,5,"3","2","2","2","3"
"4279",4279,58,"Yes","Travel_Rarely","Sales",2,"2","Medical",1,"Female","1","Research Scientist","Married",43850,1,"Y",13,8,1,40,2,40,15,6,7.6,12,"4","4","2","2","3"
"4280",4280,19,"Yes","Travel_Rarely","Research & Development",5,"2","Life Sciences",1,"Male","1","Manager","Single",53320,1,"Y",23,8,1,0,2,0,0,0,9.4,8,"4","3","2","3","4"
"4281",4281,22,"No","Travel_Rarely","Sales",29,"4","Technical Degree",1,"Male","1","Sales Executive","Married",46630,0,"Y",13,8,1,3,1,2,2,1,6.4,21,"3","4","3","3","3"
"4282",4282,49,"No","Travel_Rarely","Research & Development",2,"3","Life Sciences",1,"Female","1","Sales Executive","Married",47240,1,"Y",11,8,1,16,3,15,5,11,7.2,5,"3","1","2","2","3"
"4283",4283,43,"No","Travel_Frequently","Sales",2,"2","Life Sciences",1,"Male","1","Sales Executive","Single",32110,4,"Y",13,8,0,18,2,3,1,2,8,12,"2","3","3","4","3"
"4284",4284,50,"No","Travel_Frequently","Research & Development",19,"4","Life Sciences",1,"Male","2","Sales Executive","Single",53770,4,"Y",14,8,1,16,3,2,2,1,7.1,15,"3","4","3","4","3"
"4285",4285,31,"Yes","Travel_Rarely","Research & Development",15,"1","Medical",1,"Female","2","Sales Executive","Married",40660,3,"Y",22,8,0,4,2,2,2,2,8.4,21,"2","3","3","2","4"
"4286",4286,41,"No","Travel_Rarely","Research & Development",17,"2","Other",1,"Male","1","Manufacturing Director","Divorced",52080,3,"Y",11,8,3,12,2,9,0,7,8.1,21,"3","3","3","1","3"
"4287",4287,26,"No","Travel_Rarely","Research & Development",17,"4","Life Sciences",1,"Male","2","Sales Executive","Married",48770,1,"Y",13,8,1,8,5,8,5,7,7.9,7,"3","3","3","4","3"
"4288",4288,36,"No","Travel_Rarely","Human Resources",25,"1","Human Resources",1,"Male","2","Research Scientist","Divorced",31170,6,"Y",21,8,1,7,2,3,0,1,6.7,15,"2","2","3","4","4"
"4289",4289,51,"Yes","Travel_Frequently","Research & Development",6,"3","Life Sciences",1,"Female","1","Manager","Single",15690,2,"Y",11,8,0,18,2,4,0,3,7.2,16,"1","4","3","4","3"
"4290",4290,39,"No","Travel_Rarely","Research & Development",7,"3","Life Sciences",1,"Female","1","Research Scientist","Married",196580,4,"Y",13,8,1,17,3,15,5,9,7.9,8,"4","3","4","4","3"
"4291",4291,25,"No","Travel_Rarely","Sales",29,"1","Medical",1,"Female","3","Research Scientist","Married",30690,2,"Y",14,8,1,6,3,2,2,2,7.8,16,"1","3","3","2","3"
"4292",4292,30,"No","Travel_Rarely","Research & Development",21,"1","Medical",1,"Male","2","Laboratory Technician","Married",104350,0,"Y",11,8,0,12,5,11,4,7,10,13,"3","4","1","3","3"
"4293",4293,32,"Yes","Travel_Rarely","Research & Development",2,"4","Life Sciences",1,"Female","2","Research Director","Single",41480,7,"Y",15,8,0,10,0,5,0,4,7.9,19,"1","1","4","2","3"
"4294",4294,45,"No","Travel_Rarely","Research & Development",2,"1","Technical Degree",1,"Female","2","Healthcare Representative","Single",57680,5,"Y",23,8,1,9,4,6,0,3,7.4,6,"3","4","2","3","4"
"4295",4295,38,"No","Travel_Rarely","Research & Development",7,"4","Life Sciences",1,"Female","2","Research Director","Single",50420,3,"Y",16,8,1,19,4,3,2,2,10,6,"4","3","3","3","3"
"4296",4296,30,"No","Travel_Rarely","Sales",13,"3","Marketing",1,"Female","2","Laboratory Technician","Single",57700,1,"Y",16,8,1,5,2,5,0,4,6.7,7,"1","3","2","4","3"
"4297",4297,32,"No","Travel_Frequently","Sales",2,"3","Marketing",1,"Male","3","Laboratory Technician","Divorced",77560,0,"Y",21,8,0,9,3,8,0,7,6.5,20,"4","4","4","3","4"
"4298",4298,30,"No","Travel_Rarely","Research & Development",1,"3","Medical",1,"Female","3","Sales Executive","Divorced",103060,5,"Y",13,8,0,8,5,3,2,2,6.7,9,"4","1","3","3","3"
"4299",4299,30,"No","Travel_Rarely","Sales",9,"3","Medical",1,"Male","2","Research Scientist","Single",39360,0,"Y",11,8,1,6,3,5,1,2,6.4,18,"2","4","3","3","3"
"4300",4300,41,"No","Travel_Frequently","Sales",10,"2","Medical",1,"Female","3","Manufacturing Director","Divorced",79450,4,"Y",12,8,1,21,6,7,7,7,7.3,9,"4","1","2","2","3"
"4301",4301,41,"No","Travel_Rarely","Research & Development",10,"4","Medical",1,"Male","4","Research Scientist","Married",57430,2,"Y",12,8,3,7,2,5,1,4,8,9,"3","1","3","4","3"
"4302",4302,19,"No","Travel_Rarely","Research & Development",1,"3","Other",1,"Female","5","Manufacturing Director","Single",152020,1,"Y",18,8,3,1,2,1,0,0,6.4,23,"2","2","3","2","3"
"4303",4303,40,"No","Travel_Frequently","Research & Development",26,"4","Medical",1,"Male","2","Manufacturing Director","Divorced",54400,1,"Y",12,8,1,20,2,20,2,13,7,12,"2","2","3","3","3"
"4304",4304,35,"No","Travel_Rarely","Sales",8,"1","Marketing",1,"Female","3","Laboratory Technician","Married",37600,1,"Y",14,8,3,10,2,10,0,6,7.4,10,"3","2","3","3","3"
"4305",4305,53,"No","Travel_Rarely","Sales",14,"2","Life Sciences",1,"Female","5","Manufacturing Director","Married",35170,2,"Y",12,8,1,13,1,7,4,5,11,14,"2","3","1","2","3"
"4306",4306,45,"No","Travel_Rarely","Sales",1,"4","Technical Degree",1,"Male","1","Research Scientist","Divorced",25800,8,"Y",17,8,3,20,3,17,0,15,6.8,15,"2","2","unknown","3","3"
"4307",4307,32,"No","Travel_Frequently","Sales",2,"2","Life Sciences",1,"Female","1","Manufacturing Director","Single",21660,1,"Y",19,8,1,9,4,9,3,7,7.9,4,"2","4","3","1","3"
"4308",4308,29,"No","Non-Travel","Research & Development",10,"4","Technical Degree",1,"Male","3","Healthcare Representative","Married",58690,1,"Y",11,8,1,10,6,10,0,9,6.1,19,"4","3","3","4","3"
"4309",4309,51,"No","Travel_Rarely","Research & Development",1,"3","Other",1,"Female","3","Research Director","Married",80080,2,"Y",15,8,1,10,4,1,0,0,7.6,19,"2","3","3","3","3"
"4310",4310,58,"No","Travel_Rarely","Sales",3,"3","Marketing",1,"Female","1","Research Scientist","Married",52060,4,"Y",11,8,3,9,4,1,0,0,10,9,"2","2","2","1","3"
"4311",4311,40,"No","Travel_Rarely","Research & Development",11,"2","Technical Degree",1,"Male","4","Laboratory Technician","Married",52950,7,"Y",18,8,0,15,4,12,2,11,6.2,11,"3","4","2","3","3"
"4312",4312,34,"No","Travel_Frequently","Sales",24,"4","Marketing",1,"Male","2","Manufacturing Director","Married",164130,6,"Y",16,8,0,6,1,4,1,2,7,11,"3","3","3","3","3"
"4313",4313,22,"No","Travel_Rarely","Research & Development",3,"3","Medical",1,"Male","1","Laboratory Technician","Married",132690,1,"Y",25,8,1,2,2,2,2,2,7.7,19,"3","4","3","3","4"
"4314",4314,27,"No","Non-Travel","Research & Development",3,"3","Medical",1,"Male","1","Healthcare Representative","Divorced",27830,6,"Y",16,8,1,6,2,2,2,2,6.3,12,"4","2","1","4","3"
"4315",4315,28,"No","Travel_Rarely","Sales",4,"4","Life Sciences",1,"Male","2","Healthcare Representative","Married",54330,1,"Y",13,8,1,5,4,5,0,2,6.5,17,"3","4","1","2","3"
