"","EmployeeID","Jan_avg_workhours","Feb_avg_workhours","Mar_avg_workhours","Apr_avg_workhours","May_avg_workhours","Jun_avg_workhours","Jul_avg_workhours","Aug_avg_workhours","Sep_avg_workhours","Oct_avg_workhours","Nov_avg_workhours","Dec_avg_workhours"
"3824","3824",6.7,6.6,6.6,6.6,6.7,6.7,6.6,6.6,6.6,6.6,6.7,6.6
"3825","3825",8.8,8.8,8.8,8.9,8.9,8.9,8.9,9,9,8.9,9,9
"3826","3826",8,7.9,7.9,7.8,7.9,7.9,8,7.9,8,7.9,7.9,7.9
"3827","3827",7.2,7.2,7.2,7.2,7.2,7.2,7.3,7.3,7.2,7.2,7.2,7.3
"3828","3828",11,11,11,11,11,11,11,11,11,11,11,11
"3829","3829",6.2,6.1,6.1,6.1,6,6.1,6.1,6.1,6.1,6.2,6.2,6.1
"3830","3830",7.4,7.3,7.4,7.3,7.4,7.3,7.2,7.4,7.3,7.2,7.2,7.4
"3831","3831",6.7,6.6,6.5,6.6,6.5,6.6,6.6,6.5,6.6,6.7,6.6,6.6
"3832","3832",6.1,6.2,6,6.1,6.1,5.9,6.1,6.1,6,6.1,6.2,6.1
"3833","3833",7.6,7.6,7.7,7.6,7.6,7.6,7.6,7.5,7.6,7.6,7.5,7.7
"3834","3834",7.4,7.5,7.3,7.5,7.5,7.4,7.3,7.5,7.4,7.5,7.4,7.4
"3835","3835",7.9,7.9,8,7.9,7.9,7.8,7.9,8,7.9,7.9,7.8,7.9
"3836","3836",8.3,8.4,8.4,8.4,8.5,8.5,8.4,8.4,8.4,8.4,8.3,8.5
"3837","3837",6,6,6.1,5.8,6.1,6.1,5.9,6.1,6,6,6.1,6.1
"3838","3838",6.8,7,6.9,6.8,6.9,6.8,6.9,6.9,6.9,7,6.8,7
"3839","3839",7.5,7.6,7.6,7.6,7.6,7.5,7.7,7.5,7.5,7.6,7.6,7.7
"3840","3840",6.3,6.2,6.3,6.1,6.1,6.2,6.2,6.3,6.2,6.2,6.4,6.3
"3841","3841",8,8,7.9,7.9,8,8.1,8,7.9,8.2,8,8,8
"3842","3842",6.6,6.7,6.8,6.7,6.6,6.7,6.6,6.7,6.8,6.8,6.6,6.7
"3843","3843",7.2,7.2,7.4,7.4,7.1,7.2,7.2,7.3,7.3,7.4,7.3,7.3
"3844","3844",9.6,9.6,9.7,9.6,9.5,9.6,9.5,9.6,9.5,9.7,9.6,9.7
"3845","3845",6.1,6.1,6,5.9,5.9,5.9,6,6,5.9,6,6,6
"3846","3846",8.1,8,8,8,8.1,8,8,8.1,8,8,8,8
"3847","3847",9.3,9.2,9.3,9.2,9.2,9.2,9.3,9.3,9.3,9.3,9.2,9.2
"3848","3848",8.5,8.6,8.7,8.5,8.6,8.7,8.6,8.7,8.6,8.7,8.7,8.6
"3849","3849",7.1,7.1,7,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.2,7
"3850","3850",11,11,11,11,11,11,11,11,11,11,11,11
"3851","3851",8.8,8.5,8.7,8.7,8.7,8.7,8.6,8.7,8.8,8.6,8.6,8.7
"3852","3852",7.3,7.3,7.2,7.3,7.2,7.1,7.1,7.3,7.3,7.2,7.1,7.1
"3853","3853",6.5,6.4,6.3,6.3,6.5,6.3,6.4,6.5,6.5,6.5,6.5,6.4
"3854","3854",10,11,11,10,11,10,11,11,11,11,11,11
"3855","3855",7.2,7.3,7.3,7.3,7.2,7.4,7.3,7.3,7.3,7.3,7.4,7.2
"3856","3856",8,7.9,8,7.9,7.8,8,7.8,8,7.9,8,7.7,7.8
"3857","3857",6.1,6.1,6.1,6.1,6,6.1,6.1,6.1,6,6.1,6.1,5.9
"3858","3858",6.7,6.7,6.8,6.7,7,6.8,6.7,6.8,6.9,6.9,6.7,6.7
"3859","3859",8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.9,7.9,7.7
"3860","3860",7.8,7.7,7.7,7.9,7.8,7.8,7.8,7.8,7.8,7.7,7.8,7.9
"3861","3861",6.8,6.5,6.6,6.6,6.6,6.7,6.6,6.5,6.6,6.7,6.6,6.6
"3862","3862",7.8,7.7,7.7,7.6,7.8,7.8,7.7,7.7,7.6,7.7,7.5,7.7
"3863","3863",6,6.1,6,6,5.9,6,5.9,6,6,6,6,6
"3864","3864",8.4,8.6,8.5,8.4,8.4,8.4,8.4,8.6,8.5,8.5,8.4,8.4
"3865","3865",7.9,8,8.1,8,8,8,8,8,8,8,8.1,8
"3866","3866",6.4,6.4,6.3,6.2,6.3,6.4,6.2,6.2,6.4,6.3,6.4,6.3
"3867","3867",7.6,7.7,7.6,7.5,7.5,7.6,7.6,7.6,7.5,7.6,7.6,7.6
"3868","3868",7.7,7.6,7.6,7.6,7.6,7.7,7.6,7.6,7.7,7.6,7.5,7.6
"3869","3869",8.3,8.4,8.4,8.4,8.4,8.3,8.4,8.4,8.4,8.3,8.4,8.4
"3870","3870",7.2,7.3,7.1,7.2,7.3,7.2,7.1,7.3,7.2,7.2,7.2,7.1
"3871","3871",11,11,11,11,11,11,11,11,11,11,11,11
"3872","3872",6.3,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.5,6.3,6.3
"3873","3873",6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.7,6.6,6.6,6.5,6.7
"3874","3874",7.4,7.4,7.4,7.5,7.3,7.4,7.4,7.4,7.4,7.4,7.4,7.4
"3875","3875",9.7,9.7,9.7,9.7,9.7,9.8,9.7,9.8,9.7,9.6,9.8,9.6
"3876","3876",7.7,7.8,7.8,7.7,7.8,7.7,7.8,7.8,7.9,7.8,7.8,7.8
"3877","3877",6.7,6.8,6.7,6.6,6.6,6.8,6.8,6.6,6.7,6.6,6.8,6.7
"3878","3878",6.4,6.4,6.3,6.4,6.4,6.4,6.3,6.4,6.4,6.4,6.5,6.4
"3879","3879",11,11,11,11,11,11,11,11,11,11,11,11
"3880","3880",7.6,7.7,7.7,7.6,7.8,7.8,7.8,7.7,7.8,7.8,7.7,7.6
"3881","3881",9.6,9.4,9.6,9.6,9.5,9.5,9.4,9.6,9.5,9.5,9.5,9.4
"3882","3882",5.9,6,6.1,5.9,6,5.9,6,6.1,6,6,6.1,6
"3883","3883",8.6,8.4,8.5,8.6,8.5,8.4,8.5,8.5,8.5,8.4,8.6,8.5
"3884","3884",8.1,8.3,8.2,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.2,8.1
"3885","3885",7.4,7.4,7.3,7.5,7.5,7.4,7.4,7.5,7.4,7.4,7.3,7.3
"3886","3886",7.9,8,8,8,8.1,8.1,8.1,8.1,8,8,8,8.1
"3887","3887",10,9.9,10,9.9,9.9,9.9,9.9,10,9.9,9.9,9.9,10
"3888","3888",7.4,7.4,7.5,7.6,7.6,7.6,7.5,7.5,7.6,7.5,7.5,7.4
"3889","3889",7.2,7.1,7.1,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7,7.3
"3890","3890",7.6,7.7,7.6,7.7,7.7,7.7,7.6,7.6,7.7,7.8,7.7,7.8
"3891","3891",8,7.9,7.8,8,8,8,8,8,8,8,8,8.1
"3892","3892",6.2,6.2,6.3,6.3,6.3,6.3,6.2,6.2,6.2,6.2,6.3,6.1
"3893","3893",7.8,7.9,7.8,7.8,7.8,7.9,7.8,7.9,7.8,7.8,7.8,7.8
"3894","3894",6.4,6.6,6.5,6.5,6.5,6.6,6.4,6.6,6.6,6.4,6.5,6.5
"3895","3895",7.1,7.1,7.1,7,7.1,7.1,7.1,7.1,7.2,7.1,7.1,7
"3896","3896",9.3,9.1,9.2,9.2,9.2,9.2,9.3,9.3,9.2,9.3,9.2,9.2
"3897","3897",8.5,8.4,8.6,8.5,8.6,8.5,8.6,8.5,8.5,8.6,8.6,8.6
"3898","3898",8.2,8.2,8,8.1,8.2,8.2,8.3,8.2,8.2,8.2,8.1,8.2
"3899","3899",8.1,8.1,8,8,8.2,8,8,8.2,8.1,8,8.1,8.1
"3900","3900",6.8,6.6,6.7,6.7,6.7,6.6,6.7,6.7,6.8,6.8,6.7,6.7
"3901","3901",7.1,7.1,6.9,6.9,7,6.9,7,7,7,6.9,6.9,7.1
"3902","3902",7.8,7.9,8,7.8,7.9,7.8,7.9,7.9,7.8,7.9,7.9,7.9
"3903","3903",6.1,6.1,6.2,6.3,6.3,6.2,6.3,6.3,6.4,6.3,6.4,6.3
"3904","3904",6.3,6.2,6.2,6.5,6.4,6.3,6.3,6.3,6.2,6.3,6.3,6.3
"3905","3905",6.5,6.3,6.3,6.4,6.4,6.3,6.5,6.6,6.3,6.4,6.4,6.5
"3906","3906",6.8,6.8,6.7,6.9,6.8,6.7,6.8,6.8,6.8,6.8,6.9,6.9
"3907","3907",7.6,7.8,7.6,7.8,7.8,7.7,7.6,7.7,7.7,7.7,7.7,7.6
"3908","3908",6.6,6.5,6.6,6.6,6.6,6.4,6.6,6.6,6.6,6.6,6.6,6.5
"3909","3909",6.9,6.9,6.9,7,6.8,6.9,6.8,7,6.9,6.9,6.9,6.8
"3910","3910",7.3,7.1,7.2,7.2,7.2,7.1,7.2,7.3,7.1,7.2,7.4,7.3
"3911","3911",7.5,7.8,7.8,7.7,7.8,7.8,7.6,7.6,7.7,7.7,7.8,7.7
"3912","3912",9.8,9.8,9.7,9.8,9.9,9.9,9.8,9.7,9.8,9.8,9.9,9.8
"3913","3913",5.9,5.9,5.9,6,6,6,6,6,6,6.1,6,5.9
"3914","3914",7.7,7.7,7.6,7.6,7.6,7.5,7.6,7.5,7.7,7.7,7.7,7.6
"3915","3915",7.5,7.4,7.4,7.4,7.3,7.4,7.3,7.6,7.4,7.5,7.4,7.3
"3916","3916",7.4,7.2,7.4,7.2,7.3,7.3,7.3,7.3,7.4,7.4,7.4,7.3
"3917","3917",7.6,7.9,7.8,7.8,7.6,7.7,7.7,7.7,7.6,7.8,7.8,7.7
"3918","3918",9.8,9.8,9.7,9.8,9.7,10,9.9,9.9,9.9,9.7,9.9,9.9
"3919","3919",10,10,10,10,10,10,10,10,10,10,10,10
"3920","3920",7.1,6.9,7.1,6.9,7,6.9,7,7,7,7,6.9,7
"3921","3921",6,6,6.1,6,6,6,6,6,6,6.1,6,6
"3922","3922",6.5,6.4,6.6,6.5,6.6,6.5,6.4,6.4,6.6,6.6,6.5,6.5
"3923","3923",10,10,10,10,10,10,10,10,10,10,10,10
"3924","3924",7.6,7.6,7.7,7.6,7.6,7.6,7.7,7.5,7.6,7.7,7.4,7.5
"3925","3925",7.9,7.8,8,7.8,7.9,7.8,8,7.9,7.9,7.9,7.9,7.9
"3926","3926",7.7,7.8,7.7,7.9,7.7,7.8,7.7,7.8,7.9,7.8,7.9,7.8
"3927","3927",6.2,6.2,6.2,6.3,6.2,6.2,6.2,6.3,6.2,6.2,6.2,6.1
"3928","3928",5.9,5.9,6.1,6.1,5.9,6.1,6,5.9,5.9,6,6,6
"3929","3929",6.7,6.6,6.7,6.7,6.8,6.6,6.7,6.8,6.7,6.6,6.7,6.8
"3930","3930",7.7,7.5,7.6,7.6,7.6,7.6,7.8,7.6,7.5,7.6,7.4,7.6
"3931","3931",6.3,6.3,6.3,6.4,6.4,6.3,6.3,6.3,6.4,6.3,6.4,6.3
"3932","3932",6.9,6.9,6.8,6.7,6.8,6.8,6.7,6.9,6.9,6.8,6.8,6.8
"3933","3933",8.8,8.7,8.8,8.9,8.9,8.8,8.8,8.9,8.8,8.8,8.9,8.7
"3934","3934",8,8.1,7.9,8,8,8,7.9,7.9,8,8,8,8
"3935","3935",9.9,9.9,9.8,9.8,10,10,10,9.9,9.9,9.9,9.9,9.9
"3936","3936",7.3,7.5,7.4,7.5,7.4,7.5,7.5,7.5,7.3,7.4,7.4,7.4
"3937","3937",7.6,7.7,7.8,7.7,7.7,7.6,7.7,7.8,7.7,7.7,7.7,7.8
"3938","3938",8.1,8.3,8.2,8.3,8.3,8.3,8.5,8.3,8.4,8.4,8.4,8.2
"3939","3939",8,7.8,7.9,7.9,8,7.8,7.9,8,8.1,7.8,7.8,7.9
"3940","3940",6.2,6.3,6.2,6.2,6.3,6.2,6.4,6.2,6.1,6.1,6.2,6.3
"3941","3941",6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
"3942","3942",6.8,6.9,6.7,6.7,6.9,6.8,6.8,6.8,6.8,6.7,6.7,6.8
"3943","3943",6,5.9,6,5.9,6.1,6.1,6.1,5.9,5.9,6,6,5.9
"3944","3944",9,9,9.1,9,9.1,9.1,9,9.1,9,9,8.9,9
"3945","3945",8.4,8.4,8.4,8.5,8.4,8.4,8.3,8.4,8.4,8.4,8.4,8.4
"3946","3946",6.7,6.7,6.6,6.6,6.8,6.7,6.8,6.7,6.7,6.6,6.8,6.7
"3947","3947",7.7,7.6,7.6,7.6,7.6,7.5,7.5,7.5,7.7,7.7,7.5,7.7
"3948","3948",6.7,6.8,6.8,6.7,6.7,6.7,6.9,6.7,6.7,6.6,6.8,6.8
"3949","3949",6.3,6.3,6.3,6.4,6.2,6.1,6.4,6.4,6.3,6.3,6.2,6.3
"3950","3950",8.3,8.2,8.2,8.2,8.2,8.3,8.2,8.1,8.1,8.2,8.1,8.1
"3951","3951",8.2,8.1,8.1,8.1,8.1,8.1,8.2,8.1,8.1,8.3,8.1,8.1
"3952","3952",6.1,5.9,6.1,6.1,6.2,6.1,6,6.1,6.2,6,6.1,6.2
"3953","3953",7.8,7.7,7.7,7.6,7.7,7.7,7.7,7.6,7.6,7.8,7.7,7.7
"3954","3954",7.5,7.5,7.5,7.6,7.5,7.6,7.5,7.5,7.5,7.5,7.5,7.6
"3955","3955",6.3,6.4,6.4,6.4,6.5,6.3,6.4,6.3,6.4,6.4,6.4,6.5
"3956","3956",8.7,8.9,9,9,9,8.9,8.9,8.9,8.9,8.9,9,8.7
"3957","3957",7.2,7.3,7.3,7.3,7.4,7.3,7.3,7.3,7.3,7.4,7.2,7.3
"3958","3958",6.7,6.7,6.7,6.7,6.7,6.8,6.7,6.6,6.7,6.7,6.7,6.6
"3959","3959",8.1,8,8.1,8,8,8,8,7.9,7.9,8,7.9,8.1
"3960","3960",10,9.9,9.9,10,10,10,9.9,10,10,10,9.9,10
"3961","3961",9.6,9.4,9.6,9.5,9.5,9.5,9.5,9.3,9.5,9.4,9.6,9.4
"3962","3962",9.5,9.3,9.2,9.3,9.3,9.3,9.3,9.3,9.2,9.4,9.4,9.2
"3963","3963",6.1,6.1,6,6,6.1,6,6.2,6.1,6.1,6,6,6.1
"3964","3964",8.6,8.6,8.6,8.6,8.5,8.6,8.6,8.5,8.5,8.6,8.6,8.7
"3965","3965",7.9,8.1,8,8.1,8,8,8.1,8.1,8,8.1,8,8.1
"3966","3966",7.3,7.4,7.3,7.4,7.4,7.4,7.4,7.4,7.3,7.4,7.3,7.3
"3967","3967",6.9,6.8,6.9,6.9,6.8,7,6.8,6.9,6.9,7,6.9,6.9
"3968","3968",6.8,6.7,6.7,6.7,6.7,6.7,6.6,6.8,6.7,6.7,6.8,6.6
"3969","3969",6.8,6.6,6.7,6.6,6.6,6.6,6.7,6.4,6.6,6.6,6.6,6.5
"3970","3970",6.7,6.6,6.6,6.6,6.6,6.5,6.5,6.7,6.6,6.7,6.7,6.6
"3971","3971",6.7,6.7,6.7,6.6,6.6,6.7,6.8,6.6,6.8,6.7,6.7,6.6
"3972","3972",7.8,7.9,7.9,7.8,7.8,7.9,7.9,7.8,7.8,7.8,7.8,7.8
"3973","3973",7.9,7.8,7.9,7.9,7.9,7.9,7.9,8,7.9,7.9,7.9,8
"3974","3974",6.1,6.2,6.2,6.2,6.2,6.3,6.3,6.2,6.1,6.2,6.2,6.2
"3975","3975",6.1,6.2,6.1,6.3,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
"3976","3976",7.3,7.4,7.5,7.3,7.4,7.3,7.4,7.4,7.2,7.3,7.4,7.3
"3977","3977",7.8,7.8,7.8,7.8,7.8,7.8,8,7.8,7.8,7.8,7.8,7.8
"3978","3978",10,10,10,10,10,10,10,10,10,10,10,10
"3979","3979",7.2,7.1,7.1,7.1,7.2,7.1,7.2,7.1,7,7,7.2,6.9
"3980","3980",8.7,8.8,8.6,8.7,8.7,8.8,8.7,8.7,8.8,8.6,8.7,8.6
"3981","3981",8,8.1,8,8,7.9,8,8,8,8,7.9,7.9,8
"3982","3982",6.7,6.4,6.7,6.7,6.6,6.7,6.5,6.7,6.5,6.6,6.7,6.7
"3983","3983",7.4,7.3,7.5,7.5,7.4,7.5,7.4,7.2,7.4,7.5,7.4,7.4
"3984","3984",6.5,6.6,6.6,6.6,6.5,6.6,6.6,6.6,6.6,6.5,6.5,6.7
"3985","3985",7.5,7.4,7.4,7.4,7.4,7.4,7.4,7.5,7.4,7.4,7.3,7.4
"3986","3986",11,11,11,11,11,11,11,11,11,11,11,11
"3987","3987",7.3,7.2,7.3,7.3,7.2,7.2,7.2,7.2,7.2,7.4,7.1,7.2
"3988","3988",7.1,7.1,7,7.2,7.1,7,7.1,7.1,6.9,7.1,7,7
"3989","3989",7.5,7.5,7.6,7.5,7.4,7.6,7.6,7.5,7.5,7.5,7.5,7.3
"3990","3990",7.7,7.5,7.5,7.6,7.6,7.7,7.6,7.6,7.6,7.6,7.7,7.4
"3991","3991",9.5,9.6,9.4,9.5,9.5,9.5,9.3,9.6,9.6,9.6,9.5,9.4
"3992","3992",6.1,6.1,6.2,6.2,6.1,6,6.2,6.2,6,6.1,6.2,6.1
"3993","3993",9.6,9.5,9.7,9.5,9.6,9.6,9.7,9.5,9.6,9.5,9.7,9.6
"3994","3994",7.6,7.7,7.6,7.5,7.6,7.6,7.5,7.6,7.7,7.6,7.8,7.6
"3995","3995",5.9,6,6,6.1,6.2,6.1,6.1,6,6,6.1,6.1,6.1
"3996","3996",8.7,8.7,8.6,8.8,8.7,8.7,8.7,8.8,8.7,8.8,8.7,8.7
"3997","3997",7.2,7.2,7.2,7.2,7.1,7.2,7.2,7.2,7.2,7.1,7.3,7
"3998","3998",11,11,11,11,11,11,11,11,11,11,11,11
"3999","3999",7.1,7,7,7.1,6.9,7,6.9,6.9,6.9,7,7,7
"4000","4000",10,10,10,10,10,10,10,10,10,10,10,10
"4001","4001",7.7,7.7,7.8,7.7,7.7,7.7,7.7,7.6,7.7,7.8,7.8,7.6
"4002","4002",7.7,7.6,7.5,7.5,7.6,7.7,7.6,7.6,7.6,7.6,7.6,7.7
"4003","4003",6.4,6.5,6.5,6.5,6.5,6.5,6.6,6.4,6.5,6.5,6.5,6.5
"4004","4004",6.2,6.1,6,6.1,6.1,6,6.1,6.1,6.2,6.1,6.2,6.1
"4005","4005",7.2,7.1,7.2,7.2,7.2,7.3,7.1,7.2,7.2,7.2,7.1,7.2
"4006","4006",7.7,7.7,7.7,7.7,7.8,7.6,7.7,7.7,7.7,7.7,7.8,7.7
"4007","4007",8,8,8.1,8,8,8.1,8.1,7.9,8,8,8.1,8.1
"4008","4008",6.7,6.6,6.7,6.7,6.5,6.5,6.6,6.6,6.7,6.6,6.6,6.5
"4009","4009",10,10,10,10,10,10,10,10,10,10,10,10
"4010","4010",8,8,8,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,8
"4011","4011",7,7,7.1,7.1,7.1,7,6.9,7.1,7.1,7.1,7.1,7
"4012","4012",8.1,8,7.9,8,7.9,7.9,8.1,8,8.1,8,8.1,8
"4013","4013",6.2,6.3,6.2,6.3,6.3,6.3,6.3,6.4,6.3,6.2,6.3,6.2
"4014","4014",6.2,6.1,6.2,6.1,6.2,6.1,6.1,6,6.2,6.1,6,6.2
"4015","4015",8.5,8.7,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.7,8.7,8.5
"4016","4016",7.9,7.9,7.8,7.8,7.9,7.8,8,8,7.8,7.9,7.9,8
"4017","4017",7.7,7.7,7.6,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
"4018","4018",6.4,6.5,6.4,6.5,6.6,6.7,6.5,6.5,6.5,6.4,6.5,6.5
"4019","4019",6.1,6.3,6.2,6.2,6.2,6.1,6.2,6.1,6.2,6.2,6.1,6.2
"4020","4020",7,7,6.9,6.9,7,7,7,6.9,6.9,7,6.9,6.9
"4021","4021",7.7,7.7,7.6,7.7,7.8,7.7,7.8,7.7,7.7,7.7,7.8,7.8
"4022","4022",11,10,11,10,11,10,10,11,11,11,11,10
"4023","4023",9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.4,9.5,9.5,9.5
"4024","4024",7.6,7.5,7.5,7.6,7.5,7.5,7.6,7.5,7.6,7.4,7.5,7.4
"4025","4025",8,8.1,8.2,8.1,8.1,8,8,8.1,8,8.1,8,8.1
"4026","4026",7.1,7.1,7.1,7.2,7.2,7.2,7.1,7.1,7.1,7.1,7.1,7.1
"4027","4027",8.7,8.8,8.7,8.8,8.7,8.8,8.6,8.6,8.8,8.8,8.7,8.8
"4028","4028",11,11,10,11,10,10,10,11,11,10,11,10
"4029","4029",7.1,7,7.1,7,7.1,7.2,7.2,7.2,7.1,7.1,7.1,7.2
"4030","4030",6.5,6.6,6.5,6.4,6.5,6.4,6.5,6.4,6.6,6.6,6.5,6.5
"4031","4031",6.8,6.9,6.9,6.9,6.8,6.8,6.9,6.9,6.8,6.8,6.8,6.8
"4032","4032",9.4,9.4,9.3,9.2,9.3,9.4,9.2,9.3,9.3,9.1,9.4,9.3
"4033","4033",7.7,7.6,7.6,7.6,7.5,7.4,7.6,7.5,7.6,7.5,7.6,7.5
"4034","4034",7.2,7.2,7.3,7.2,7.1,7.2,7.2,7.2,7.2,7.2,7.2,7.1
"4035","4035",7.1,7,7.1,7.2,7.1,7,7.1,7.2,7,7.1,7.1,7
"4036","4036",10,10,10,10,10,10,10,10,10,10,10,10
"4037","4037",6.9,6.9,6.9,6.8,6.8,6.9,6.9,6.9,6.9,7,6.9,6.9
"4038","4038",7.5,7.4,7.2,7.3,7.3,7.2,7.3,7.3,7.3,7.3,7.4,7.5
"4039","4039",6.3,6.4,6.4,6.4,6.5,6.4,6.4,6.4,6.5,6.3,6.4,6.4
"4040","4040",7.5,7.3,7.5,7.4,7.5,7.4,7.4,7.5,7.4,7.5,7.3,7.4
"4041","4041",8.3,8.2,8.3,8.4,8.3,8.3,8.4,8.4,8.2,8.3,8.4,8.3
"4042","4042",9.2,9.2,9.3,9.2,9.3,9.2,9.1,9.2,9.2,9.2,9.3,9.1
"4043","4043",6.8,6.9,6.8,6.8,6.8,6.8,6.9,6.9,6.7,6.8,6.9,6.9
"4044","4044",6,6.2,6.1,6.1,6.2,5.9,6,6.2,6.1,6.1,6.2,6.2
"4045","4045",7.7,7.9,7.8,7.8,7.9,7.9,7.9,7.8,7.8,7.9,7.8,7.7
"4046","4046",6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.5,6.5,6.4
"4047","4047",11,11,11,11,11,11,11,11,11,10,10,11
"4048","4048",6.7,6.9,6.7,6.8,6.8,6.9,6.8,6.9,6.8,6.7,6.6,6.9
"4049","4049",6.2,6.3,6.4,6.2,6.3,6.3,6.4,6.3,6.3,6.2,6.4,6.2
"4050","4050",7.3,7.2,7.2,7.3,7.3,7.2,7.3,7.3,7.3,7.3,7.2,7.2
"4051","4051",8.8,8.7,8.8,8.8,8.9,8.9,8.9,8.9,8.9,9,8.9,8.9
"4052","4052",9.3,9.5,9.3,9.5,9.4,9.4,9.4,9.4,9.4,9.3,9.4,9.3
"4053","4053",5.9,5.9,6,6,6.1,6,5.9,6,6.1,6.1,6,5.9
"4054","4054",8,7.9,7.8,7.9,7.8,7.8,8.1,7.9,7.9,7.8,8,7.9
"4055","4055",7.1,7,7,7.1,7,7,6.9,7,7,7,7.1,7.1
"4056","4056",11,11,11,11,11,11,11,11,11,11,11,11
"4057","4057",9.9,9.9,9.9,10,10,10,9.8,9.9,9.8,10,9.9,9.9
"4058","4058",10,10,10,10,10,10,10,10,10,10,10,10
"4059","4059",7.6,7.5,7.7,7.5,7.7,7.6,7.6,7.7,7.6,7.6,7.6,7.6
"4060","4060",6.3,6.3,6.3,6.2,6.3,6.3,6.4,6.3,6.4,6.3,6.3,6.3
"4061","4061",8.7,8.7,8.7,8.6,8.7,8.6,8.7,8.6,8.8,8.7,8.7,8.8
"4062","4062",6.5,6.5,6.7,6.5,6.4,6.5,6.5,6.6,6.5,6.4,6.5,6.4
"4063","4063",6.7,6.6,6.6,6.5,6.5,6.6,6.6,6.4,6.5,6.6,6.6,6.6
"4064","4064",6.7,6.8,6.6,6.8,6.8,6.8,6.7,6.6,6.7,6.7,6.7,6.7
"4065","4065",9.8,9.8,9.7,9.9,9.8,9.9,9.8,9.7,9.7,9.8,9.8,9.8
"4066","4066",7.1,7,7.1,7.1,7,7.1,7.1,7.1,7.2,7.2,7.1,7.2
"4067","4067",6,6,6.1,5.9,6,6,5.9,5.9,6,6,6.1,6.1
"4068","4068",6.8,6.8,6.8,6.7,6.7,6.7,6.8,6.8,6.8,6.9,6.9,6.8
"4069","4069",6.9,6.7,6.8,6.8,6.7,6.8,6.8,6.9,6.9,6.8,6.7,6.7
"4070","4070",7.7,7.7,7.7,7.8,7.7,7.7,7.8,7.6,7.8,7.7,7.7,7.7
"4071","4071",6.6,6.6,6.6,6.6,6.6,6.7,6.5,6.6,6.6,6.7,6.6,6.6
"4072","4072",6.9,7,7,6.9,6.9,6.9,7,6.8,6.9,7,6.9,7
"4073","4073",6.3,6.2,6.2,6.3,6.3,6.4,6.2,6.3,6.4,6.2,6.3,6.3
"4074","4074",7.2,7.3,7.2,7.1,7.3,7.3,7.2,7.2,7.2,7.3,7.3,7.3
"4075","4075",8.7,8.8,9,8.8,8.7,8.8,8.8,8.9,8.8,8.9,8.7,8.8
"4076","4076",7.9,7.9,8,7.9,7.8,7.9,7.8,8,7.9,7.9,7.8,7.8
"4077","4077",7.4,7.3,7.3,7.3,7.4,7.3,7.2,7.4,7.2,7.4,7.3,7.2
"4078","4078",10,10,10,10,10,10,10,10,10,10,10,10
"4079","4079",11,11,11,11,11,11,11,11,11,11,11,11
"4080","4080",7.9,7.9,7.8,7.8,7.8,7.9,7.9,7.9,7.8,7.9,7.7,7.9
"4081","4081",7.9,7.8,8,7.9,7.8,7.8,7.8,7.9,8,7.9,8,7.8
"4082","4082",7.5,7.6,7.5,7.6,7.6,7.5,7.4,7.5,7.4,7.6,7.5,7.6
"4083","4083",8,8,8,8,8,8,7.9,8.1,8,7.9,8,8
"4084","4084",8.1,8.1,8.2,8.3,8.2,8.1,8.2,8,8.2,8.2,8.2,8.2
"4085","4085",11,11,11,11,11,11,11,11,11,11,11,11
"4086","4086",6.1,6.1,6,6,6.1,6.1,6.2,6,6.1,6.1,6.2,6
"4087","4087",6.6,6.6,6.5,6.7,6.7,6.5,6.4,6.6,6.5,6.8,6.6,6.6
"4088","4088",6.1,6.2,6.1,6,6.1,6.1,6.1,6.1,6.1,6.1,6.2,6.2
"4089","4089",11,11,10,11,10,10,11,10,10,11,11,11
"4090","4090",6.8,6.8,6.9,6.9,7,6.9,6.9,6.7,6.8,7,6.9,6.9
"4091","4091",6.9,7,6.9,7.2,7,7,7.1,7.1,7.2,7,6.9,7
"4092","4092",7.9,7.7,7.8,7.8,7.8,7.9,7.7,7.8,7.8,7.7,7.9,7.8
"4093","4093",6.2,6.1,6.2,6.2,6.3,6.2,6.1,6.3,6.2,6.2,6.3,6.1
"4094","4094",6.2,6.2,6.2,6.2,6.2,6.3,6.2,6.2,6.2,6.2,6.2,6.1
"4095","4095",6.1,6.2,6.2,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.2,6.1
"4096","4096",10,10,10,10,10,10,10,10,10,10,10,10
"4097","4097",7.8,7.8,7.8,7.7,7.9,7.9,7.9,7.9,7.6,7.8,7.7,7.9
